,ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
321,20997229,2024-11-22 19:37:18,1732304238791,2024-11-22 19:37:18,1732304238793,0,1,0,0,4,234000,20997229,0,3,0.01,0.0,0.0,20796.1,20736.1,20755.8,0.0,US100,python script op,
322,20997252,2024-11-22 19:38:19,1732304299221,2024-11-22 19:38:19,1732304299223,0,1,0,0,4,234000,20997252,0,3,0.01,0.0,0.0,20797.1,20737.1,20757.3,0.0,US100,python script op,
323,20997281,2024-11-22 19:39:04,1732304344719,2024-11-22 19:39:04,1732304344721,0,0,0,1,4,234000,20996139,0,5,0.01,0.0,20752.1,0.0,0.0,20752.1,0.0,US100,[tp 20752.1],
324,20997285,2024-11-22 19:39:20,1732304360314,2024-11-22 19:39:20,1732304360316,0,1,0,0,4,234000,20997285,0,3,0.01,0.0,0.0,20785.1,20725.1,20745.3,0.0,US100,python script op,
325,20997301,2024-11-22 19:39:35,1732304375655,2024-11-22 19:39:35,1732304375658,0,1,0,1,4,234000,20996601,0,4,0.01,0.0,20743.1,0.0,0.0,20743.1,0.0,US100,[sl 20743.1],
326,20997302,2024-11-22 19:39:35,1732304375657,2024-11-22 19:39:35,1732304375663,0,1,0,1,4,234000,20996779,0,4,0.01,0.0,20743.1,0.0,0.0,20743.1,0.0,US100,[sl 20743.1],
327,20997304,2024-11-22 19:39:44,1732304384138,2024-11-22 19:39:44,1732304384142,0,0,0,1,4,234000,20997161,0,5,0.01,0.0,20744.1,0.0,0.0,20744.1,0.0,US100,[tp 20744.1],
328,20997305,2024-11-22 19:39:44,1732304384608,2024-11-22 19:39:44,1732304384609,0,1,0,1,4,234000,20996797,0,4,0.01,0.0,20741.6,0.0,0.0,20741.6,0.0,US100,[sl 20741.6],
329,20997306,2024-11-22 19:39:44,1732304384626,2024-11-22 19:39:44,1732304384630,0,1,0,1,4,234000,20996179,0,4,0.01,0.0,20739.9,0.0,0.0,20739.9,0.0,US100,[sl 20739.9],
330,20997307,2024-11-22 19:39:44,1732304384629,2024-11-22 19:39:44,1732304384634,0,1,0,1,4,234000,20996895,0,4,0.01,0.0,20740.4,0.0,0.0,20740.4,0.0,US100,[sl 20740.4],
331,20997313,2024-11-22 19:40:08,1732304408762,2024-11-22 19:40:08,1732304408764,0,1,0,0,4,234000,20997313,0,3,0.01,0.0,0.0,20784.6,20724.6,20744.6,0.0,US100,python script op,
332,20997348,2024-11-22 19:41:21,1732304481213,2024-11-22 19:41:21,1732304481214,0,1,0,0,4,234000,20997348,0,3,0.01,0.0,0.0,20790.8,20730.8,20750.8,0.0,US100,python script op,
333,20997371,2024-11-22 19:42:21,1732304541687,2024-11-22 19:42:21,1732304541689,0,1,0,0,4,234000,20997371,0,3,0.01,0.0,0.0,20794.1,20734.1,20754.1,0.0,US100,python script op,
334,20997389,2024-11-22 19:43:10,1732304590101,2024-11-22 19:43:10,1732304590103,0,1,0,0,4,234000,20997389,0,3,0.01,0.0,0.0,20803.3,20743.3,20763.3,0.0,US100,python script op,
335,20997422,2024-11-22 19:44:22,1732304662563,2024-11-22 19:44:22,1732304662565,0,1,0,0,4,234000,20997422,0,3,0.01,0.0,0.0,20806.3,20746.3,20766.0,0.0,US100,python script op,
336,20997454,2024-11-22 19:45:11,1732304711075,2024-11-22 19:45:11,1732304711077,0,1,0,0,4,234000,20997454,0,3,0.01,0.0,0.0,20805.8,20745.8,20765.8,0.0,US100,python script op,
337,20997518,2024-11-22 19:46:11,1732304771534,2024-11-22 19:46:11,1732304771535,0,1,0,0,4,234000,20997518,0,3,0.01,0.0,0.0,20807.1,20747.1,20767.3,0.0,US100,python script op,
338,20997533,2024-11-22 19:47:24,1732304844035,2024-11-22 19:47:24,1732304844036,0,1,0,0,4,234000,20997533,0,3,0.01,0.0,0.0,20806.3,20746.3,20766.5,0.0,US100,python script op,
339,20997563,2024-11-22 19:48:12,1732304892473,2024-11-22 19:48:12,1732304892474,0,1,0,0,4,234000,20997563,0,3,0.01,0.0,0.0,20813.3,20753.3,20772.8,0.0,US100,python script op,
340,20997590,2024-11-22 19:49:13,1732304953176,2024-11-22 19:49:13,1732304953177,0,0,0,0,4,234000,20997590,0,3,0.01,0.0,0.0,20737.9,20797.9,20778.4,0.0,US100,python script op,
341,20997627,2024-11-22 19:50:13,1732305013614,2024-11-22 19:50:13,1732305013615,0,0,0,0,4,234000,20997627,0,3,0.01,0.0,0.0,20742.4,20802.4,20782.6,0.0,US100,python script op,
342,20997630,2024-11-22 19:50:19,1732305019221,2024-11-22 19:50:19,1732305019225,0,0,0,1,4,234000,20997285,0,4,0.01,0.0,20785.1,0.0,0.0,20785.1,0.0,US100,[sl 20785.1],
343,20997631,2024-11-22 19:50:19,1732305019223,2024-11-22 19:50:19,1732305019230,0,0,0,1,4,234000,20997313,0,4,0.01,0.0,20784.6,0.0,0.0,20784.6,0.0,US100,[sl 20784.6],
344,20997632,2024-11-22 19:50:19,1732305019225,2024-11-22 19:50:19,1732305019236,0,1,0,1,4,234000,20996958,0,5,0.01,0.0,20782.1,0.0,0.0,20782.1,0.0,US100,[tp 20782.1],
345,20997633,2024-11-22 19:50:19,1732305019496,2024-11-22 19:50:19,1732305019498,0,1,0,1,4,234000,20997012,0,5,0.01,0.0,20784.6,0.0,0.0,20784.6,0.0,US100,[tp 20784.6],
346,20997634,2024-11-22 19:50:24,1732305024975,2024-11-22 19:50:24,1732305024978,0,1,0,1,4,234000,20996379,0,5,0.01,0.0,20787.9,0.0,0.0,20787.9,0.0,US100,[tp 20787.9],
347,20997635,2024-11-22 19:50:24,1732305024977,2024-11-22 19:50:24,1732305024983,0,1,0,1,4,234000,20996393,0,5,0.01,0.0,20787.9,0.0,0.0,20787.9,0.0,US100,[tp 20787.9],
348,20997637,2024-11-22 19:50:25,1732305025007,2024-11-22 19:50:25,1732305025010,0,0,0,1,4,234000,20995330,0,4,0.01,0.0,20790.1,0.0,0.0,20790.1,0.0,US100,[sl 20790.1],
349,20997638,2024-11-22 19:50:25,1732305025009,2024-11-22 19:50:25,1732305025015,0,0,0,1,4,234000,20997348,0,4,0.01,0.0,20790.8,0.0,0.0,20790.8,0.0,US100,[sl 20790.8],
350,20997639,2024-11-22 19:50:25,1732305025035,2024-11-22 19:50:25,1732305025041,0,0,0,1,4,234000,20995259,0,4,0.01,0.0,20791.3,0.0,0.0,20791.3,0.0,US100,[sl 20791.3],
351,20997640,2024-11-22 19:50:25,1732305025038,2024-11-22 19:50:25,1732305025046,0,0,0,1,4,234000,20995969,0,4,0.01,0.0,20792.1,0.0,0.0,20792.1,0.0,US100,[sl 20792.1],
352,20997641,2024-11-22 19:50:25,1732305025041,2024-11-22 19:50:25,1732305025051,0,1,0,1,4,234000,20996403,0,5,0.01,0.0,20790.1,0.0,0.0,20790.1,0.0,US100,[tp 20790.1],
353,20997642,2024-11-22 19:50:25,1732305025951,2024-11-22 19:50:25,1732305025952,0,1,0,1,4,234000,20996282,0,5,0.01,0.0,20790.4,0.0,0.0,20790.4,0.0,US100,[tp 20790.4],
354,20997643,2024-11-22 19:50:25,1732305025978,2024-11-22 19:50:25,1732305025980,0,0,0,1,4,234000,20995938,0,4,0.01,0.0,20792.3,0.0,0.0,20792.3,0.0,US100,[sl 20792.3],
355,20997644,2024-11-22 19:50:27,1732305027568,2024-11-22 19:50:27,1732305027574,0,0,0,1,4,234000,20996100,0,4,0.01,0.0,20793.6,0.0,0.0,20793.6,0.0,US100,[sl 20793.6],
356,20997645,2024-11-22 19:50:27,1732305027570,2024-11-22 19:50:27,1732305027580,0,1,0,1,4,234000,20996360,0,5,0.01,0.0,20791.6,0.0,0.0,20791.6,0.0,US100,[tp 20791.6],
357,20997646,2024-11-22 19:50:27,1732305027573,2024-11-22 19:50:27,1732305027585,0,1,0,1,4,234000,20997029,0,5,0.01,0.0,20791.6,0.0,0.0,20791.6,0.0,US100,[tp 20791.6],
358,20997647,2024-11-22 19:50:28,1732305028450,2024-11-22 19:50:28,1732305028452,0,0,0,1,4,234000,20997371,0,4,0.01,0.0,20794.1,0.0,0.0,20794.1,0.0,US100,[sl 20794.1],
359,20997650,2024-11-22 19:50:37,1732305037353,2024-11-22 19:50:37,1732305037356,0,0,0,1,4,234000,20995239,0,4,0.01,0.0,20795.6,0.0,0.0,20795.6,0.0,US100,[sl 20795.6],
360,20997651,2024-11-22 19:50:38,1732305038381,2024-11-22 19:50:38,1732305038383,0,0,0,1,4,234000,20995919,0,4,0.01,0.0,20795.8,0.0,0.0,20795.8,0.0,US100,[sl 20795.8],
361,20997653,2024-11-22 19:50:38,1732305038405,2024-11-22 19:50:38,1732305038406,0,1,0,1,4,234000,20996731,0,5,0.01,0.0,20794.1,0.0,0.0,20794.1,0.0,US100,[tp 20794.1],
362,20997654,2024-11-22 19:50:38,1732305038615,2024-11-22 19:50:38,1732305038616,0,0,0,1,4,234000,20997229,0,4,0.01,0.0,20796.1,0.0,0.0,20796.1,0.0,US100,[sl 20796.1],
363,20997655,2024-11-22 19:50:38,1732305038647,2024-11-22 19:50:38,1732305038649,0,1,0,1,4,234000,20996423,0,5,0.01,0.0,20794.9,0.0,0.0,20794.9,0.0,US100,[tp 20794.9],
364,20997656,2024-11-22 19:50:38,1732305038675,2024-11-22 19:50:38,1732305038689,0,0,0,1,4,234000,20995398,0,4,0.01,0.0,20797.8,0.0,0.0,20797.8,0.0,US100,[sl 20797.8],
365,20997657,2024-11-22 19:50:38,1732305038677,2024-11-22 19:50:38,1732305038695,0,0,0,1,4,234000,20995416,0,4,0.01,0.0,20797.3,0.0,0.0,20797.3,0.0,US100,[sl 20797.3],
366,20997658,2024-11-22 19:50:38,1732305038680,2024-11-22 19:50:38,1732305038700,0,0,0,1,4,234000,20995459,0,4,0.01,0.0,20798.8,0.0,0.0,20798.8,0.0,US100,[sl 20798.8],
367,20997659,2024-11-22 19:50:38,1732305038682,2024-11-22 19:50:38,1732305038706,0,0,0,1,4,234000,20995482,0,4,0.01,0.0,20797.3,0.0,0.0,20797.3,0.0,US100,[sl 20797.3],
368,20997660,2024-11-22 19:50:38,1732305038684,2024-11-22 19:50:38,1732305038711,0,0,0,1,4,234000,20997110,0,4,0.01,0.0,20797.8,0.0,0.0,20797.8,0.0,US100,[sl 20797.8],
369,20997661,2024-11-22 19:50:38,1732305038686,2024-11-22 19:50:38,1732305038715,0,0,0,1,4,234000,20997252,0,4,0.01,0.0,20797.1,0.0,0.0,20797.1,0.0,US100,[sl 20797.1],
370,20997662,2024-11-22 19:50:38,1732305038688,2024-11-22 19:50:38,1732305038722,0,1,0,1,4,234000,20996658,0,5,0.01,0.0,20795.4,0.0,0.0,20795.4,0.0,US100,[tp 20795.4],
371,20997663,2024-11-22 19:50:39,1732305039282,2024-11-22 19:50:39,1732305039284,0,0,0,1,4,234000,20997173,0,4,0.01,0.0,20799.6,0.0,0.0,20799.6,0.0,US100,[sl 20799.6],
372,20997664,2024-11-22 19:50:39,1732305039776,2024-11-22 19:50:39,1732305039778,0,1,0,1,4,234000,20997590,0,5,0.01,0.0,20797.9,0.0,0.0,20797.9,0.0,US100,[tp 20797.9],
373,20997665,2024-11-22 19:50:39,1732305039958,2024-11-22 19:50:39,1732305039962,0,1,0,1,4,234000,20996627,0,5,0.01,0.0,20798.4,0.0,0.0,20798.4,0.0,US100,[tp 20798.4],
