Datetime,Open,High,Low,Close,Volume,EMA10,EMA20,EMA60,MACD,Signal,Hist,Buy_Signal,Buy_Signal1
2025-09-29 22:55:00,114371.0,114440.0,114242.0,114339.0,402,114223.46081135728,114155.8535398328,113906.46403428983,136.29966965738276,97.63638118837025,38.663288469012514,True,False
2025-09-29 23:00:00,114346.0,114350.5,114206.0,114293.5,380,114236.19520929232,114168.96272651538,113919.15373808361,123.6394131447305,106.304058507157,17.335354637573502,True,False
2025-09-29 23:05:00,114297.0,114475.0,114290.5,114425.0,370,114270.52335305735,114193.34722875201,113935.73886142512,143.38753102139162,118.66521601190188,24.722315009489748,True,False
2025-09-29 23:10:00,114431.5,114485.5,114403.0,114455.0,346,114304.06456159237,114218.26654029945,113952.76381678824,157.8899662161566,131.74013274665344,26.149833469503164,True,False
2025-09-29 23:15:00,114456.5,114471.0,114329.0,114339.0,322,114310.41645948467,114229.76496503284,113965.42729820502,134.00603931090154,132.49543493473615,1.5106043761653893,True,False
2025-09-29 23:20:00,114340.0,114416.0,114303.5,114406.0,298,114327.7952850329,114246.54925407733,113979.87230482124,131.29808215182857,132.09631734043361,-0.798235188605048,False,False
2025-09-29 23:25:00,114404.0,114429.0,114346.0,114383.0,357,114337.832505936,114259.54456321282,113993.08960630251,120.02032760661677,128.07098742916133,-8.05065982254456,False,False
2025-09-29 23:30:00,114384.0,114483.5,114333.0,114483.0,397,114364.22659576582,114280.82603338303,114009.15224216145,133.2172271632735,129.7864006738654,3.430826489408105,True,False
2025-09-29 23:35:00,114473.0,114497.0,114373.0,114379.0,380,114366.91266926295,114290.17593496559,114021.27839815615,112.18623873194156,123.91968002655744,-11.733441294615886,False,False
2025-09-29 23:40:00,114380.0,114501.5,114351.0,114489.0,367,114389.1103657606,114309.11156020696,114036.61353264283,122.1298889247264,123.32308299261376,-1.1931940678873616,False,False
2025-09-29 23:45:00,114492.0,114492.0,114349.0,114436.0,345,114397.63575380413,114321.19617352058,114049.70817091684,111.63145923387492,119.42587507303415,-7.794415839159228,False,False
2025-09-29 23:50:00,114437.0,114447.0,114370.0,114379.0,305,114394.24743493066,114326.70129985196,114060.5046243294,88.18378865100385,109.01184626569072,-20.82805761468687,False,False
2025-09-29 23:55:00,114383.5,114399.5,114283.0,114327.0,367,114382.02062857963,114326.72974748511,114069.24217763008,58.860311516866204,92.29466801608255,-33.43435649921635,False,False
